Date,Open,High,Low,Close,Volume Traded,Value Traded (SAR),Number of Trades,Index,Month,Quarter,Daily_Return_Pct
2025-02-06,12408.15,12438.15,12381.47,12433.58,235659982.0,6882532374.02,453834.0,Tadwul All Share Index (TASI),2025-02,2025Q1,-0.28518406241327954
2025-02-05,12419.36,12452.1,12403.85,12414.4,291631229.0,7014665452.12,477326.0,Tadwul All Share Index (TASI),2025-02,2025Q1,-0.15425967420485964
2025-02-04,12371.85,12433.93,12356.88,12433.93,233945242.0,6308180089.57,457599.0,Tadwul All Share Index (TASI),2025-02,2025Q1,0.15731730893155937
2025-02-03,12395.57,12395.63,12315.29,12377.03,230740765.0,6559998269.24,499598.0,Tadwul All Share Index (TASI),2025-02,2025Q1,-0.45761878987576887
2025-02-02,12427.41,12448.67,12392.43,12409.87,196586692.0,5098304291.04,407345.0,Tadwul All Share Index (TASI),2025-02,2025Q1,0.26533021249848243
2025-01-30,12450.28,12453.35,12401.27,12415.49,233426603.0,6491345760.56,470527.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.04528653402493532
2025-01-29,12479.81,12536.28,12384.4,12439.48,294807395.0,8878188596.5,543942.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.19322636480718636
2025-01-28,12391.18,12478.15,12383.92,12420.64,308472491.0,9044477336.55,572745.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.15145327618196758
2025-01-27,12388.31,12439.82,12372.89,12372.89,278000222.0,7196898841.14,542322.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.38444073735330875
2025-01-26,12366.74,12427.35,12355.28,12386.16,226495986.0,5115714903.96,389182.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.10725061000300684
2025-01-23,12368.25,12392.79,12330.86,12354.04,222933420.0,6674186677.45,488813.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.259321694536474
2025-01-22,12376.38,12434.54,12362.39,12362.39,261577393.0,7629099648.92,519256.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.06758922587266625
2025-01-21,12393.37,12402.1,12341.84,12369.63,231303647.0,6930961702.33,492214.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.05856472737066909
2025-01-20,12336.51,12398.84,12335.44,12379.54,237741452.0,6393336287.5,474575.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.0801155733841874
2025-01-19,12264.38,12346.82,12259.31,12331.87,283357331.0,5394671430.04,418705.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.3850708507747491
2025-01-16,12236.52,12262.8,12219.49,12256.06,249023599.0,6141126097.84,475813.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.6147486147680903
2025-01-15,12187.23,12222.56,12169.44,12212.24,276392007.0,7175821695.64,529041.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.35753741414451534
2025-01-14,12123.6,12172.75,12109.64,12172.75,257946744.0,6104698402.32,472408.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.3233641002797216
2025-01-13,12134.58,12171.07,12101.45,12109.94,208899616.0,5772546960.0,477601.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.5159885810519405
2025-01-12,12118.94,12143.56,12108.03,12126.97,174230660.0,4269294914.63,367568.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.14062827726644134
2025-01-09,12094.05,12121.42,12041.35,12097.75,258620987.0,7484112694.52,578080.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.2409505424685543
2025-01-08,12107.64,12143.25,12076.51,12088.74,280138960.0,7003413341.9,541956.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.07447665888284938
2025-01-07,12112.12,12161.91,12091.86,12113.29,284517274.0,7715649585.95,554961.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.20308154530581657
2025-01-06,12076.44,12129.02,12069.49,12104.69,237913025.0,6435446108.74,499065.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.07099640147310016
2025-01-05,12101.88,12106.05,12048.19,12069.82,161054237.0,4215851516.57,353956.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.28807016123503226
2025-01-02,12087.94,12120.49,12069.71,12102.55,204339617.0,5552000443.32,438313.0,Tadwul All Share Index (TASI),2025-01,2025Q1,0.2711722295775765
2025-01-01,12053.18,12083.08,12042.15,12077.31,136109159.0,3316593761.95,318228.0,Tadwul All Share Index (TASI),2025-01,2025Q1,-0.20855109047266396
2025-12-31,4488.09,4526.54,4486.43,4518.59,,1278676992.02,43525.0,TASI50 Index,2025-12,2025Q4,
2025-12-30,4509.54,4514.52,4465.13,4486.82,,955655679.98,63698.0,TASI50 Index,2025-12,2025Q4,-0.7030954346378016
2025-12-29,4500.86,4522.85,4478.84,4522.85,,844873277.93,54582.0,TASI50 Index,2025-12,2025Q4,0.8030186189773802
2025-12-28,4529.26,4535.61,4492.18,4492.18,,663109888.75,55620.0,TASI50 Index,2025-12,2025Q4,-0.6781122522303451
2025-12-25,4535.4,4547.43,4525.08,4529.93,,447893354.52,30228.0,TASI50 Index,2025-12,2025Q4,0.8403492291048087
2025-12-24,4553.53,4562.02,4531.21,4542.21,,816850655.62,43795.0,TASI50 Index,2025-12,2025Q4,0.27108586666901857
2025-12-23,4523.63,4553.69,4513.88,4553.69,,1145716468.83,51045.0,TASI50 Index,2025-12,2025Q4,0.252740406101859
2025-12-22,4476.12,4529.8,4465.6,4529.8,,1110991390.3,54799.0,TASI50 Index,2025-12,2025Q4,-0.5246294763147974
2025-12-21,4483.7,4514.37,4467.53,4473.28,,701327417.73,44552.0,TASI50 Index,2025-12,2025Q4,-1.2477372069407133
2025-12-18,4446.19,4467.17,4434.32,4464.61,,2531447247.05,65730.0,TASI50 Index,2025-12,2025Q4,-0.19381751198226382
2025-12-17,4449.77,4455.06,4423.47,4439.34,,1281526168.61,68367.0,TASI50 Index,2025-12,2025Q4,-0.5660068852598399
2025-12-16,4524.1,4528.02,4457.13,4461.72,,1335259993.79,71723.0,TASI50 Index,2025-12,2025Q4,0.5041289921474901
2025-12-15,4513.5,4522.26,4472.6,4515.3,,1224497808.52,76982.0,TASI50 Index,2025-12,2025Q4,1.2008821710013162
2025-12-14,4569.1,4569.1,4520.03,4525.81,,773133150.39,55106.0,TASI50 Index,2025-12,2025Q4,0.23276415742032874
2025-12-11,4586.63,4591.34,4558.4,4573.18,,1307312887.88,66929.0,TASI50 Index,2025-12,2025Q4,1.0466634701854494
2025-12-10,4562.44,4580.82,4553.9,4575.25,,1096245296.96,56630.0,TASI50 Index,2025-12,2025Q4,0.045263908265136266
2025-12-09,4521.13,4553.34,4517.8,4553.34,,1503268902.66,63224.0,TASI50 Index,2025-12,2025Q4,-0.4788809354680068
2025-12-08,4533.36,4538.95,4505.51,4533.13,,1349231648.37,79432.0,TASI50 Index,2025-12,2025Q4,-0.4438500090043762
2025-12-07,4529.92,4544.64,4522.26,4534.07,,635837896.89,41816.0,TASI50 Index,2025-12,2025Q4,0.02073622419829224
2025-12-04,4503.68,4558.02,4503.68,4523.38,,1484832214.56,76667.0,TASI50 Index,2025-12,2025Q4,-0.2357705108213981
2025-12-03,4478.75,4502.05,4465.69,4502.05,,1088634926.62,58359.0,TASI50 Index,2025-12,2025Q4,-0.47155003559284925
2025-12-02,4475.66,4493.53,4466.1,4489.25,,992942225.49,71362.0,TASI50 Index,2025-12,2025Q4,-0.2843149232016562
2025-12-01,4503.65,4506.01,4453.69,4474.66,,1218574402.93,79447.0,TASI50 Index,2025-12,2025Q4,-0.3249986077852651
2025-11-30,4516.67,4533.42,4493.83,4498.86,,542361542.38,56214.0,TASI50 Index,2025-11,2025Q4,0.5408232133838009
2025-11-27,4526.8,4539.33,4506.06,4512.07,,1122963605.1,83033.0,TASI50 Index,2025-11,2025Q4,0.2936299418074828
2025-11-26,4528.64,4544.92,4486.21,4518.12,,1846884691.7,128972.0,TASI50 Index,2025-11,2025Q4,0.13408479921632743
2025-11-25,4589.17,4606.73,4532.62,4532.62,,1162235779.69,77904.0,TASI50 Index,2025-11,2025Q4,0.3209299443131197
2025-11-24,4664.57,4666.55,4589.1,4589.1,,2882905291.79,81063.0,TASI50 Index,2025-11,2025Q4,1.2460784270466263
2025-11-23,4659.72,4688.4,4653.0,4667.53,,584592684.71,38028.0,TASI50 Index,2025-11,2025Q4,1.7090497047351105
2025-11-20,4655.88,4672.3,4640.62,4657.44,,998559200.18,56945.0,TASI50 Index,2025-11,2025Q4,-0.21617429346999506
2025-11-19,4698.46,4715.13,4650.22,4650.22,,1265604253.03,62957.0,TASI50 Index,2025-11,2025Q4,-0.1550207839499662
2025-11-18,4665.08,4704.44,4649.19,4700.54,,1654448374.81,81625.0,TASI50 Index,2025-11,2025Q4,1.0820993415365132
2025-11-17,4655.8,4697.03,4655.8,4679.7,,1398848190.12,71854.0,TASI50 Index,2025-11,2025Q4,-0.44335331685295687
2025-11-16,4705.77,4712.42,4661.99,4664.08,,769699139.48,47009.0,TASI50 Index,2025-11,2025Q4,-0.3337820800478619
2025-11-13,4759.59,4761.85,4712.83,4712.83,,1147208944.26,72658.0,TASI50 Index,2025-11,2025Q4,1.0452222088815022
2025-11-12,4767.26,4778.88,4753.03,4758.77,,952711707.44,50021.0,TASI50 Index,2025-11,2025Q4,0.9747858505399165
2025-11-11,4752.56,4772.26,4748.13,4772.26,,1222645298.64,58272.0,TASI50 Index,2025-11,2025Q4,0.28347661265410995
2025-11-10,4754.07,4765.25,4740.05,4753.11,,1326398959.96,75645.0,TASI50 Index,2025-11,2025Q4,-0.4012773822046678
2025-11-09,4770.45,4771.21,4725.19,4757.02,,755463639.13,49067.0,TASI50 Index,2025-11,2025Q4,0.08226192955771428
2025-11-06,4775.02,4796.84,4764.95,4771.61,,1327345617.3,72112.0,TASI50 Index,2025-11,2025Q4,0.3067046175967203
2025-11-05,4797.8,4822.54,4767.18,4770.86,,1556278316.0,83141.0,TASI50 Index,2025-11,2025Q4,-0.015717965215089613
2025-11-04,4859.35,4877.14,4816.36,4820.29,,1748630892.21,84256.0,TASI50 Index,2025-11,2025Q4,1.0360815450463967
2025-11-03,4865.29,4872.77,4830.46,4851.18,,2052690658.82,95845.0,TASI50 Index,2025-11,2025Q4,0.6408328129635432
2025-11-02,4886.62,4925.48,4874.04,4875.28,,1522847227.64,71883.0,TASI50 Index,2025-11,2025Q4,0.49678634888830064
2025-10-30,4983.83,4993.33,4916.98,4928.74,,2994978986.99,106066.0,TASI50 Index,2025-10,2025Q4,1.0965524031440355
2025-10-29,4942.93,4982.88,4939.9,4982.88,,1536475808.01,64124.0,TASI50 Index,2025-10,2025Q4,1.0984551832720069
2025-10-28,4900.98,4948.86,4900.98,4937.39,,2153360104.86,83857.0,TASI50 Index,2025-10,2025Q4,-0.9129258581382582
2025-10-27,4905.33,4927.05,4900.99,4905.67,,1884635374.25,81300.0,TASI50 Index,2025-10,2025Q4,-0.6424446924387262
2025-10-26,4921.35,4928.03,4898.17,4901.95,,753220958.0,43328.0,TASI50 Index,2025-10,2025Q4,-0.07583062048609479
2025-10-23,4918.01,4923.81,4888.91,4921.1,,1818209276.61,74291.0,TASI50 Index,2025-10,2025Q4,0.39066085945389517
2025-10-22,4883.9,4922.39,4857.39,4912.4,,2383227050.16,94890.0,TASI50 Index,2025-10,2025Q4,-0.17678974213083398
2025-10-21,4931.8,4931.99,4875.89,4880.11,,1628676919.61,68211.0,TASI50 Index,2025-10,2025Q4,-0.6573161794642068
2025-10-20,4941.44,4948.46,4901.64,4913.08,,1721733634.4,79747.0,TASI50 Index,2025-10,2025Q4,0.6755995254205338
2025-10-19,4924.33,4951.89,4920.66,4932.05,,1186723132.67,57978.0,TASI50 Index,2025-10,2025Q4,0.3861121740333928
2025-10-16,4915.26,4942.66,4915.26,4924.64,,2060196330.2,93397.0,TASI50 Index,2025-10,2025Q4,-0.1502417858699645
2025-10-15,4870.68,4920.26,4867.65,4915.66,,2281077457.69,86279.0,TASI50 Index,2025-10,2025Q4,-0.18234835439748798
2025-10-14,4851.47,4888.47,4851.47,4865.76,,1694412465.54,81980.0,TASI50 Index,2025-10,2025Q4,-1.0151230963899027
2025-10-13,4825.76,4862.36,4819.75,4851.03,,1603545280.97,88244.0,TASI50 Index,2025-10,2025Q4,-0.30272763144915116
2025-10-12,4771.14,4835.08,4744.51,4809.2,,1453264736.26,70913.0,TASI50 Index,2025-10,2025Q4,-0.862291101065138
2025-10-09,4859.99,4873.73,4855.87,4856.2,,1352594627.17,72385.0,TASI50 Index,2025-10,2025Q4,0.9772935207518874
2025-10-08,4851.04,4882.94,4850.91,4854.22,,1535573326.33,76477.0,TASI50 Index,2025-10,2025Q4,-0.04077262056750852
2025-10-07,4865.33,4868.92,4826.01,4850.86,,1925854631.64,87303.0,TASI50 Index,2025-10,2025Q4,-0.06921812361204704
2025-10-06,4837.23,4886.65,4835.41,4865.95,,1896951379.88,87921.0,TASI50 Index,2025-10,2025Q4,0.3110788602433523
2025-10-05,4837.1,4851.06,4822.16,4832.22,,863355154.88,57863.0,TASI50 Index,2025-10,2025Q4,-0.6931842702863733
2025-10-02,4855.78,4862.29,4825.4,4829.24,,2331826286.82,109210.0,TASI50 Index,2025-10,2025Q4,-0.06166937763596447
2025-10-01,4842.24,4870.42,4832.41,4853.05,,1925488052.97,97756.0,TASI50 Index,2025-10,2025Q4,0.4930382420422319
2025-09-30,4800.67,4856.56,4793.82,4838.69,,2947398001.02,108736.0,TASI50 Index,2025-09,2025Q3,-0.2958963950505433
2025-09-29,4698.99,4803.23,4691.45,4800.2,,3161176262.43,113365.0,TASI50 Index,2025-09,2025Q3,-0.7954632348838198
2025-09-28,4728.96,4753.75,4698.82,4701.46,,1394897077.4,76929.0,TASI50 Index,2025-09,2025Q3,-2.0569976250989552
2025-09-25,4942.15,4942.93,4709.56,4752.96,,8822215116.52,217174.0,TASI50 Index,2025-09,2025Q3,1.095404406290812
2025-09-24,4658.9,4833.77,4632.17,4824.29,,6630425550.48,201883.0,TASI50 Index,2025-09,2025Q3,1.5007490069346208
2025-09-22,4529.29,4576.96,4519.4,4573.97,,1708591034.08,101078.0,TASI50 Index,2025-09,2025Q3,-5.188742799458568
2025-09-21,4537.65,4558.67,4515.95,4532.95,,1645777503.77,89973.0,TASI50 Index,2025-09,2025Q3,-0.8968139275071896
2025-09-18,4483.09,4523.81,4466.08,4523.81,,3204785239.17,110111.0,TASI50 Index,2025-09,2025Q3,-0.2016346970515781
2025-09-17,4426.09,4477.03,4423.5,4474.87,,1606824246.56,109090.0,TASI50 Index,2025-09,2025Q3,-1.081831465070382
2025-09-16,4385.8,4420.98,4368.45,4420.98,,1419869982.33,80319.0,TASI50 Index,2025-09,2025Q3,-1.2042807947493572
2025-09-15,4388.27,4393.89,4356.65,4385.24,,1611108583.16,121892.0,TASI50 Index,2025-09,2025Q3,-0.8084180430583232
2025-09-14,4387.25,4394.51,4363.77,4388.94,,747839947.12,82242.0,TASI50 Index,2025-09,2025Q3,0.08437394532567755
2025-09-11,4409.86,4419.96,4382.92,4393.54,,1108679866.06,93811.0,TASI50 Index,2025-09,2025Q3,0.10480890602286852
2025-09-10,4418.49,4418.7,4392.77,4408.54,,1055854160.07,116734.0,TASI50 Index,2025-09,2025Q3,0.3414103433677651
2025-09-09,4406.54,4420.01,4380.21,4420.01,,1440007528.04,143833.0,TASI50 Index,2025-09,2025Q3,0.2601768385905645
2025-09-08,4453.27,4459.06,4401.37,4405.59,,1327032454.5,122678.0,TASI50 Index,2025-09,2025Q3,-0.3262436057836937
2025-09-07,4479.58,4482.88,4449.84,4454.23,,539355678.33,65173.0,TASI50 Index,2025-09,2025Q3,1.1040518977026847
2025-09-04,4450.43,4480.57,4449.5,4473.61,,1100605166.11,89033.0,TASI50 Index,2025-09,2025Q3,0.43509203610949676
2025-09-03,4465.16,4485.72,4450.32,4450.93,,1021768739.89,95229.0,TASI50 Index,2025-09,2025Q3,-0.5069731156716717
2025-09-02,4467.63,4476.18,4447.62,4476.18,,1266682382.46,94521.0,TASI50 Index,2025-09,2025Q3,0.5672971716023323
2025-09-01,4467.43,4480.38,4451.79,4467.79,,1281338780.5,111460.0,TASI50 Index,2025-09,2025Q3,-0.1874366088941981
2025-08-31,4480.29,4488.79,4458.46,4463.45,,662339061.53,64464.0,TASI50 Index,2025-08,2025Q3,-0.09713974918248436
2025-08-28,4497.29,4506.27,4461.11,4461.11,,1159389326.01,122191.0,TASI50 Index,2025-08,2025Q3,-0.052425814112400104
2025-08-27,4533.15,4534.18,4495.34,4495.34,,1218894970.44,79516.0,TASI50 Index,2025-08,2025Q3,0.7672978249807949
2025-08-26,4556.92,4558.92,4527.66,4527.69,,2373349094.35,86536.0,TASI50 Index,2025-08,2025Q3,0.7196341099894532
2025-08-25,4566.76,4576.82,4552.44,4554.51,,1091612208.72,80109.0,TASI50 Index,2025-08,2025Q3,0.5923550419750567
2025-08-24,4573.74,4598.2,4569.55,4569.55,,1160093551.93,71333.0,TASI50 Index,2025-08,2025Q3,0.3302221314696929
2025-08-21,4545.31,4563.61,4542.45,4558.63,,1755793412.78,113042.0,TASI50 Index,2025-08,2025Q3,-0.23897320305062975
2025-08-20,4549.79,4567.65,4543.94,4550.87,,1452610733.03,89743.0,TASI50 Index,2025-08,2025Q3,-0.17022658123164724
2025-08-19,4562.15,4573.37,4543.29,4562.97,,1173827385.78,76374.0,TASI50 Index,2025-08,2025Q3,0.26588322672369546
2025-08-18,4575.03,4578.05,4545.95,4564.02,,1051566191.23,69076.0,TASI50 Index,2025-08,2025Q3,0.023011328148125898
2025-08-17,4554.65,4579.37,4551.2,4576.07,,790443643.9,46813.0,TASI50 Index,2025-08,2025Q3,0.26402163005418977
2025-08-14,4522.76,4557.55,4515.46,4557.55,,1386095321.37,83520.0,TASI50 Index,2025-08,2025Q3,-0.4047140887267764
2025-08-13,4507.21,4540.1,4506.19,4519.76,,1157359762.76,81360.0,TASI50 Index,2025-08,2025Q3,-0.8291735691325353
2025-08-12,4609.39,4618.38,4593.33,4603.59,,2116486384.72,180593.0,TASI50 Index,2025-08,2025Q3,1.8547444997079499
2025-08-11,4650.12,4650.56,4612.97,4612.97,,2213669312.63,201365.0,TASI50 Index,2025-08,2025Q3,0.20375402674868148
2025-08-10,4661.67,4664.16,4650.03,4656.78,,1428410487.32,110696.0,TASI50 Index,2025-08,2025Q3,0.9497135251258948
2025-08-07,4665.25,4668.5,4656.88,4664.07,,2041420705.62,160896.0,TASI50 Index,2025-08,2025Q3,0.1565459394688995
2025-08-06,4664.98,4674.76,4657.12,4673.14,,2346769476.09,174129.0,TASI50 Index,2025-08,2025Q3,0.19446534893345913
2025-08-05,4626.39,4666.34,4615.99,4666.34,,2992358119.16,206053.0,TASI50 Index,2025-08,2025Q3,-0.1455124391736673
2025-08-04,4612.86,4628.92,4581.07,4628.92,,2396291912.67,197341.0,TASI50 Index,2025-08,2025Q3,-0.8019132767865145
2025-08-03,4659.97,4660.07,4606.39,4629.88,,1640109989.93,146201.0,TASI50 Index,2025-08,2025Q3,0.02073917890135224
2025-07-31,4662.46,4670.3,4637.84,4670.3,,2217282494.75,188437.0,TASI50 Index,2025-07,2025Q3,0.8730247868195207
2025-07-30,4617.45,4665.47,4601.08,4665.47,,2160220383.83,174085.0,TASI50 Index,2025-07,2025Q3,-0.10341948054728434
2025-07-29,4648.4,4651.2,4604.49,4619.35,,2227344541.12,190421.0,TASI50 Index,2025-07,2025Q3,-0.9885392039815866
2025-07-28,4668.14,4685.01,4643.03,4643.03,,2141796957.15,185024.0,TASI50 Index,2025-07,2025Q3,0.5126262352928235
2025-07-27,4676.3,4684.02,4668.76,4676.39,,1494988915.42,126287.0,TASI50 Index,2025-07,2025Q3,0.7184963267521605
2025-07-24,4693.01,4700.07,4658.7,4671.0,,2117716106.92,174702.0,TASI50 Index,2025-07,2025Q3,-0.11525984787411625
2025-07-23,4622.33,4688.13,4616.35,4688.13,,2662738674.66,180668.0,TASI50 Index,2025-07,2025Q3,0.36673089274246173
2025-07-22,4684.06,4685.55,4619.5,4620.9,,2490566612.96,199050.0,TASI50 Index,2025-07,2025Q3,-1.434047264047722
2025-07-21,4681.02,4690.88,4655.95,4678.97,,2352423946.37,205111.0,TASI50 Index,2025-07,2025Q3,1.2566815988227509
2025-07-20,4696.33,4724.76,4668.71,4672.06,,1418762274.77,134878.0,TASI50 Index,2025-07,2025Q3,-0.14768207532853683
2025-07-17,4701.56,4707.11,4679.94,4689.76,,2559437525.09,228303.0,TASI50 Index,2025-07,2025Q3,0.37884787438517975
2025-07-16,4724.63,4743.14,4700.32,4703.84,,2164392059.22,203614.0,TASI50 Index,2025-07,2025Q3,0.3002285831257945
2025-07-15,4774.86,4778.91,4714.97,4727.7,,2647540164.26,189124.0,TASI50 Index,2025-07,2025Q3,0.5072451443926651
2025-07-14,4795.82,4797.25,4761.64,4781.52,,2296827108.57,206879.0,TASI50 Index,2025-07,2025Q3,1.1383971064153897
2025-07-13,4807.41,4822.29,4783.62,4795.17,,1792403347.62,156447.0,TASI50 Index,2025-07,2025Q3,0.28547407518946244
2025-07-10,4809.11,4825.02,4801.46,4807.4,,2681406139.61,194909.0,TASI50 Index,2025-07,2025Q3,0.25504830902760567
2025-07-09,4823.73,4827.11,4795.29,4811.99,,3018637155.27,212751.0,TASI50 Index,2025-07,2025Q3,0.09547780505054781
2025-07-08,4846.59,4854.98,4816.9,4826.08,,2650392848.32,206433.0,TASI50 Index,2025-07,2025Q3,0.2928102510603825
2025-07-07,4840.43,4864.81,4832.78,4851.28,,2971193249.69,206989.0,TASI50 Index,2025-07,2025Q3,0.5221629148294271
2025-07-06,4802.62,4842.42,4789.45,4838.8,,2032841650.23,130815.0,TASI50 Index,2025-07,2025Q3,-0.2572516943981751
2025-07-03,4754.62,4805.65,4751.53,4805.65,,3260858287.06,214302.0,TASI50 Index,2025-07,2025Q3,-0.685087211705393
2025-07-02,4747.49,4760.31,4732.74,4748.51,,3126969712.52,210837.0,TASI50 Index,2025-07,2025Q3,-1.1890170944617195
2025-07-01,4780.47,4783.96,4736.8,4744.46,,3153530451.88,205583.0,TASI50 Index,2025-07,2025Q3,-0.08528991199344693
2025-06-30,4785.88,4797.83,4768.09,4768.09,,4507372535.7,295017.0,TASI50 Index,2025-06,2025Q2,0.49805457312317447
2025-06-29,4747.07,4785.29,4737.61,4785.29,,2615871571.75,171242.0,TASI50 Index,2025-06,2025Q2,0.3607314459248778
2025-06-26,4692.14,4731.99,4674.65,4731.99,,3160867414.82,200397.0,TASI50 Index,2025-06,2025Q2,-1.1138300918021704
2025-06-25,4706.92,4711.16,4666.16,4692.46,,2780889042.52,216592.0,TASI50 Index,2025-06,2025Q2,-0.8353779276794704
2025-06-24,4660.97,4693.14,4644.11,4693.14,,5242981976.32,288278.0,TASI50 Index,2025-06,2025Q2,0.014491332904276177
2025-06-23,4536.25,4589.31,4536.14,4586.69,,2172848618.22,180021.0,TASI50 Index,2025-06,2025Q2,-2.268204230003812
2025-06-22,4546.3,4597.56,4530.0,4530.52,,1871841237.74,147173.0,TASI50 Index,2025-06,2025Q2,-1.224630397955806
2025-06-19,4536.24,4559.0,4512.26,4549.27,,4440775413.66,202254.0,TASI50 Index,2025-06,2025Q2,0.4138597776855546
2025-06-18,4572.24,4573.74,4531.73,4540.35,,2456416627.82,216347.0,TASI50 Index,2025-06,2025Q2,-0.19607541429723652
2025-06-17,4649.25,4656.36,4587.78,4587.78,,3242704036.01,265274.0,TASI50 Index,2025-06,2025Q2,1.0446331229971184
2025-06-16,4609.96,4680.16,4609.02,4652.83,,3130290746.11,245969.0,TASI50 Index,2025-06,2025Q2,1.4178971092772663
2025-06-15,4476.8,4620.72,4476.49,4599.03,,3083481513.58,213795.0,TASI50 Index,2025-06,2025Q2,-1.1562855294519725
2025-06-12,4677.65,4677.89,4622.38,4640.07,,3321933198.64,290096.0,TASI50 Index,2025-06,2025Q2,0.8923620850483704
2025-06-11,4741.39,4772.89,4678.89,4694.16,,3911267853.0,284941.0,TASI50 Index,2025-06,2025Q2,1.1657151724004278
2025-06-04,4632.55,4703.36,4631.4,4701.12,,3128817079.28,226249.0,TASI50 Index,2025-06,2025Q2,0.1482693389232681
2025-06-03,4638.52,4640.28,4618.93,4619.33,,2273844272.94,204150.0,TASI50 Index,2025-06,2025Q2,-1.7397981757538594
2025-06-02,4628.23,4645.52,4615.1,4627.11,,2574940074.64,221645.0,TASI50 Index,2025-06,2025Q2,0.1684226933343025
2025-06-01,4699.55,4701.3,4603.2,4617.95,,2983688109.1,172284.0,TASI50 Index,2025-06,2025Q2,-0.19796373978573367
2025-05-29,4748.47,4753.03,4684.28,4691.79,,8177002934.78,270485.0,TASI50 Index,2025-05,2025Q2,1.598977901449783
2025-05-28,4683.81,4743.28,4680.75,4727.77,,2828724704.12,193557.0,TASI50 Index,2025-05,2025Q2,0.766871492543375
2025-05-27,4743.07,4745.11,4661.28,4677.4,,2789566906.21,221198.0,TASI50 Index,2025-05,2025Q2,-1.0654071581316482
2025-05-26,4710.92,4740.57,4681.52,4740.57,,2700710194.45,201536.0,TASI50 Index,2025-05,2025Q2,1.350536622910159
2025-05-25,4787.29,4789.06,4691.78,4691.78,,2060401875.2,165908.0,TASI50 Index,2025-05,2025Q2,-1.029201129821944
2025-05-22,4813.8,4815.7,4775.57,4782.13,,2662926481.88,200907.0,TASI50 Index,2025-05,2025Q2,1.9257083665474628
2025-05-21,4879.57,4893.46,4826.33,4826.33,,2566661287.72,186427.0,TASI50 Index,2025-05,2025Q2,0.9242743296397071
2025-05-20,4869.31,4898.61,4857.26,4887.76,,2929007181.54,204788.0,TASI50 Index,2025-05,2025Q2,1.2728097747149558
2025-05-19,4882.49,4888.84,4856.76,4873.58,,2567461542.7,194453.0,TASI50 Index,2025-05,2025Q2,-0.2901124441461955
2025-05-18,4909.87,4920.78,4880.69,4884.62,,1523678433.63,144188.0,TASI50 Index,2025-05,2025Q2,0.2265275218627849
2025-05-15,4921.15,4929.93,4896.1,4905.5,,2494427424.46,178899.0,TASI50 Index,2025-05,2025Q2,0.4274641630259923
2025-05-14,4927.57,4932.96,4905.77,4923.15,,3431479902.34,216127.0,TASI50 Index,2025-05,2025Q2,0.35980022423809377
2025-05-13,4931.23,4933.7,4908.8,4933.4,,2997580307.89,232036.0,TASI50 Index,2025-05,2025Q2,0.20820003453074776
2025-05-12,4873.95,4930.16,4873.95,4913.68,,3324007924.99,224409.0,TASI50 Index,2025-05,2025Q2,-0.399724328049611
2025-05-11,4880.87,4892.95,4849.75,4854.83,,1655486670.09,146573.0,TASI50 Index,2025-05,2025Q2,-1.1976766903827762
2025-05-08,4896.52,4905.77,4848.39,4863.36,,2670562990.02,237667.0,TASI50 Index,2025-05,2025Q2,0.17570131188939797
2025-05-07,4881.92,4897.85,4870.03,4876.19,,2579611566.89,178119.0,TASI50 Index,2025-05,2025Q2,0.26380938281351796
2025-05-06,4879.34,4901.96,4864.03,4880.88,,2549238781.34,206256.0,TASI50 Index,2025-05,2025Q2,0.09618165001774592
2025-05-05,4867.25,4891.74,4830.71,4876.08,,3132841660.58,235852.0,TASI50 Index,2025-05,2025Q2,-0.09834292176821302
2025-05-04,4936.85,4944.38,4875.32,4875.32,,2045864026.93,179276.0,TASI50 Index,2025-05,2025Q2,-0.01558629062690109
2025-05-01,4990.48,4992.2,4919.44,4936.94,,2967013927.77,230893.0,TASI50 Index,2025-05,2025Q2,1.263917035189488
2025-04-30,5020.7,5031.69,4985.67,4994.02,,4084767238.37,242661.0,TASI50 Index,2025-04,2025Q2,1.1561817644127892
2025-04-29,5046.0,5052.56,5020.84,5020.84,,3919141331.3,242950.0,TASI50 Index,2025-04,2025Q2,0.5370423025939042
